open_time,open,high,low,close,volume,end_time,amount,count,buy_volume,buy_amount,ignore
1707285600000,43009.80,43014.90,42870.00,42949.80,3819.938,1707289199999,163986887.78242,51035,1951.199,83760520.79530,0
1707289200000,42949.70,42988.90,42879.40,42904.80,2503.965,1707292799999,107495481.96690,39271,1212.325,52049913.42760,0
1707292800000,42904.90,42958.40,42852.90,42929.90,2816.990,1707296399999,120898172.94130,46965,1442.573,61914952.21890,0
1707296400000,42929.90,43191.20,42880.90,43128.90,8726.153,1707299999999,375888657.55058,104501,4908.994,211447054.70008,0
1707300000000,43128.90,43138.20,42813.60,42882.50,9523.617,1707303599999,409188233.46476,106915,4123.722,177174423.95510,0
1707303600000,42882.60,42971.90,42850.00,42917.40,5421.338,1707307199999,232607148.00750,76058,2816.454,120846302.99470,0
1707307200000,42917.30,43080.00,42864.80,43056.50,6038.350,1707310799999,259539130.22596,68438,3094.222,133000702.13596,0
1707310800000,43056.50,43163.00,43017.90,43121.40,6930.040,1707314399999,298563336.20252,85836,3665.345,157919333.93902,0
1707314400000,43121.40,43314.90,42910.00,43011.10,20568.127,1707317999999,887026884.90910,209834,10395.523,448416009.86362,0
1707318000000,43011.20,43180.90,42900.00,43057.80,10914.662,1707321599999,469779522.23962,139238,5795.142,249455091.28424,0
1707321600000,43057.70,43235.70,42992.20,43224.90,9292.490,1707325199999,400678305.96890,111841,4928.889,212550858.70954,0
1707325200000,43225.00,43708.20,43208.80,43488.60,36071.730,1707328799999,1567761328.30252,383601,19837.159,862257402.27014,0
1707328800000,43488.60,43665.60,43444.00,43639.00,11655.160,1707332399999,507745437.64929,149631,5912.846,257578336.94176,0
1707332400000,43639.00,43691.80,43414.60,43596.10,8931.249,1707335999999,388936524.33974,120825,4244.417,184826735.80077,0
1707336000000,43596.20,44255.00,43596.10,44113.40,41298.641,1707339599999,1817792611.11800,414821,23044.630,1014077656.21287,0
1707339600000,44113.40,44388.00,44100.00,44174.70,20926.180,1707343199999,925278320.84098,226310,10000.903,442297865.82532,0
1707343200000,44174.80,44334.50,44112.40,44145.60,8217.009,1707346799999,363308042.61080,96461,4063.506,179704964.17090,0
1707346800000,44145.70,44348.00,44135.40,44326.20,6867.042,1707350399999,303689515.82726,81925,3546.982,156869036.09566,0
1707350400000,44326.30,44750.00,44306.80,44656.70,28624.646,1707353999999,1274199727.24954,282135,15575.799,693406054.91922,0
1707354000000,44656.70,44678.80,44450.00,44628.60,10033.486,1707357599999,447180789.52802,143730,4623.633,206092912.34904,0
1707357600000,44628.70,44795.10,44511.60,44628.50,10687.326,1707361199999,476957680.73908,136064,5187.590,231571900.57394,0
1707361200000,44628.60,44707.70,44511.00,44523.60,7664.814,1707364799999,341960257.96036,89989,3293.179,146938009.72292,0
1707364800000,44523.50,44591.10,44458.30,44471.30,4862.012,1707368399999,216492463.03238,63350,2079.982,92626065.02790,0
1707368400000,44471.40,44618.80,44470.00,44537.30,4913.756,1707371999999,218873045.72754,64072,2607.008,116127617.21594,0
1707372000000,44537.40,44561.10,44423.60,44449.90,4353.984,1707375599999,193715456.85038,58413,1986.954,88410728.48990,0
1707375600000,44450.00,44534.40,44405.00,44500.80,4219.388,1707379199999,187693248.25514,54288,2283.148,101570535.79170,0
1707379200000,44500.80,44729.40,44496.50,44695.50,8793.670,1707382799999,392529107.62040,110100,4708.851,210174191.42370,0
1707382800000,44695.60,44771.40,44588.00,44666.50,7506.771,1707386399999,335392764.06462,92791,3623.590,161920670.46522,0
1707386400000,44666.40,44850.00,44659.60,44805.90,13685.663,1707389999999,612779278.23420,136884,7760.058,347504497.94628,0
1707390000000,44805.80,44884.30,44660.60,44677.90,10042.883,1707393599999,449617625.56132,118237,4389.412,196564164.45350,0
1707393600000,44677.90,44826.30,44580.40,44676.90,7848.457,1707397199999,350807385.83190,100581,3658.467,163542159.10754,0
1707397200000,44676.90,44998.80,44664.20,44971.70,14614.086,1707400799999,655305580.83827,158612,8293.377,371950751.41057,0
1707400800000,44971.70,45240.00,44849.00,45058.70,37082.297,1707404399999,1670772690.81607,364023,18904.599,851890127.82651,0
1707404400000,45058.70,45450.00,44920.10,45406.30,32406.832,1707407999999,1467269673.99002,360382,16483.544,746415241.68427,0
1707408000000,45406.40,45488.00,44887.40,45045.00,24040.657,1707411599999,1086057013.07346,274387,10877.220,491418090.02860,0
1707411600000,45045.00,45229.00,44878.00,45027.30,15517.234,1707415199999,699144233.15897,172055,7948.459,358138380.75551,0
1707415200000,45027.40,45300.00,44970.00,45283.40,7937.559,1707418799999,358396480.74585,109448,4235.086,191216670.41925,0
1707418800000,45283.50,45428.00,45207.40,45260.10,9053.954,1707422399999,410281925.14713,119531,4328.362,196172515.88013,0
1707422400000,45260.20,45600.00,45241.90,45471.90,19032.180,1707425999999,865123375.21029,208563,9896.736,449896290.73135,0
1707426000000,45471.80,45486.00,45250.00,45298.30,7222.504,1707429599999,327683341.79737,100087,3143.250,142627281.12891,0
1707429600000,45298.20,45385.70,45200.00,45256.50,4514.651,1707433199999,204484448.09940,66212,2052.701,92992141.05140,0
1707433200000,45256.50,45386.80,45235.50,45269.10,5079.478,1707436799999,230147875.23630,64261,2472.118,112021133.52410,0
1707436800000,45269.20,45380.00,45218.10,45264.90,5795.947,1707440399999,262609136.48970,76166,2693.345,122036126.82840,0
1707440400000,45264.90,45497.00,45251.30,45473.90,5553.778,1707443999999,251939028.39531,68849,3412.757,154820935.52381,0
1707444000000,45473.90,46399.40,45412.80,46272.90,42377.435,1707447599999,1946868703.45190,417895,24411.177,1121612389.75711,0
1707447600000,46272.80,46444.00,46014.80,46046.50,19259.269,1707451199999,889050784.16133,236183,9334.723,430996954.31175,0
1707451200000,46046.50,46138.80,45830.10,45942.30,12475.550,1707454799999,573298605.32468,139385,5758.807,264645857.02540,0
1707454800000,45942.40,46265.00,45914.90,46244.90,10350.429,1707458399999,477327149.39213,115098,6086.859,280722350.65593,0
1707458400000,46244.90,46249.70,46112.80,46180.10,7340.848,1707461999999,338999068.94700,88943,3371.124,155689081.82360,0
1707462000000,46180.20,46424.40,46166.00,46185.10,14180.673,1707465599999,656230665.35066,149308,7205.335,333501621.53624,0
1707465600000,46185.10,46677.30,46183.40,46632.20,21644.272,1707469199999,1005230767.78485,222663,12090.919,561643796.99275,0
1707469200000,46632.20,46745.40,46465.80,46497.70,19249.621,1707472799999,897090151.78581,216728,8782.026,409336066.74959,0
1707472800000,46497.80,46796.80,46493.30,46760.00,11295.983,1707476399999,526797118.70536,133390,6288.895,293350378.86156,0
1707476400000,46758.30,47290.00,46650.10,47155.90,40553.023,1707479999999,1904207165.04593,396364,21596.734,1014306625.32370,0
1707480000000,47155.90,47688.30,47104.20,47309.40,50415.817,1707483599999,2388932482.58105,483505,26800.014,1270139406.12808,0
1707483600000,47309.50,47633.00,47224.00,47446.00,19003.642,1707487199999,901201905.55601,234776,9286.850,440453114.35636,0
1707487200000,47446.00,47699.50,46638.60,47046.60,63256.430,1707490799999,2979049373.15415,600996,30297.588,1426862916.60592,0
1707490800000,47046.60,47269.10,46724.60,47136.90,29491.257,1707494399999,1387019596.37876,348276,13793.231,648848794.96557,0
1707494400000,47137.00,47495.10,47110.30,47254.40,19053.334,1707497999999,900931005.34658,237337,9770.572,462101104.33183,0
1707498000000,47254.50,47638.90,47193.90,47624.00,18865.519,1707501599999,895815212.86568,231039,9810.184,465865763.47353,0
1707501600000,47624.00,48230.30,47461.50,47583.00,52426.632,1707505199999,2508001484.10929,521339,27797.686,1330168957.92472,0
1707505200000,47583.10,47646.80,47238.90,47486.20,19966.780,1707508799999,947720667.56860,245972,9778.344,464159373.59466,0
1707508800000,47486.30,47671.70,47433.20,47487.30,12889.841,1707512399999,612963623.74508,153732,6217.436,295683862.38618,0
1707512400000,47487.50,47577.80,47271.20,47482.10,9223.025,1707515999999,437257809.00574,124581,4459.175,211427349.90550,0
1707516000000,47482.10,47538.00,47020.10,47255.30,8581.106,1707519599999,405553529.76080,118347,3904.709,184544496.75354,0
1707519600000,47255.30,47270.90,47040.60,47116.10,6669.208,1707523199999,314449217.82796,89575,3506.431,165338023.35060,0
1707523200000,47116.10,47239.00,47025.60,47073.60,7030.106,1707526799999,331340512.28520,92164,3620.710,170667682.19894,0
1707526800000,47073.60,47348.00,47041.80,47280.00,8497.763,1707530399999,401039910.43091,94904,4696.563,221658228.38771,0
1707530400000,47280.10,47331.10,47251.20,47292.60,3059.153,1707533999999,144669382.33630,42536,1628.534,77016672.76910,0
1707534000000,47292.60,47489.90,47292.60,47366.90,6329.288,1707537599999,299972143.51795,75240,3227.645,152965217.07805,0
1707537600000,47366.90,47418.30,47288.90,47390.70,3630.407,1707541199999,171884937.86447,47347,1699.810,80486376.36300,0
1707541200000,47390.60,47410.90,47240.40,47313.60,3385.253,1707544799999,160217164.32520,43147,1349.925,63888448.52130,0
1707544800000,47313.70,47337.20,47242.60,47337.20,2934.053,1707548399999,138761524.10380,40699,1379.535,65243497.52360,0
1707548400000,47337.10,47341.00,47125.00,47130.50,4331.392,1707551999999,204568301.10964,56770,1786.174,84368637.14050,0
1707552000000,47130.60,47258.30,47051.00,47074.70,5679.019,1707555599999,267701711.33886,72577,2810.006,132469212.80390,0
1707555600000,47074.70,47216.50,47035.10,47052.10,6118.479,1707559199999,288282507.57460,79834,3136.300,147777670.68214,0
1707559200000,47052.10,47159.30,46840.60,46872.60,12479.645,1707562799999,586228454.68407,146213,5822.053,273515968.64680,0
1707562800000,46872.60,47190.20,46836.40,47172.80,10328.033,1707566399999,485906505.71246,124281,5962.447,280546450.84256,0
1707566400000,47172.70,47252.40,47130.00,47209.10,6865.396,1707569999999,324035867.24774,81741,3555.406,167822536.53024,0
1707570000000,47209.10,47377.00,47083.80,47286.00,9615.977,1707573599999,454222191.32037,100394,4853.916,229308982.69067,0
1707573600000,47286.00,47364.00,47222.60,47252.70,4225.971,1707577199999,199820775.28350,64773,2132.209,100833608.03920,0
1707577200000,47252.80,47346.00,47231.40,47332.00,3553.839,1707580799999,168062435.17000,59969,1826.013,86356806.65700,0
1707580800000,47331.90,47335.00,47173.30,47239.40,3878.914,1707584399999,183296271.73284,58437,1634.139,77220326.84040,0
1707584400000,47239.40,47330.70,47139.00,47180.80,4554.723,1707587999999,215003962.25110,68083,2173.915,102630221.89210,0
1707588000000,47180.80,47329.20,47167.50,47320.00,3712.926,1707591599999,175499715.13870,51086,2076.698,98155505.94970,0
1707591600000,47320.00,47650.00,47286.30,47511.20,13896.644,1707595199999,660079931.83921,166951,7551.367,358666272.12211,0
1707595200000,47511.30,48189.60,47436.90,47864.50,24208.754,1707598799999,1158609899.81972,278385,13369.741,639881939.67165,0
1707598800000,47864.50,48147.30,47762.10,47934.20,14446.252,1707602399999,692418035.73594,201179,7214.043,345830093.33035,0
1707602400000,47934.10,47945.70,47579.40,47818.90,10420.533,1707605999999,497429541.18806,140752,4915.824,234657144.82977,0
1707606000000,47818.80,47936.40,47686.60,47732.60,6444.084,1707609599999,308024764.26636,97559,2775.300,132663769.09310,0
1707609600000,47732.60,47767.90,47595.60,47721.60,5922.841,1707613199999,282366326.56832,86808,2952.950,140783402.52560,0
1707613200000,47721.50,47753.80,47539.40,47620.00,6161.941,1707616799999,293632270.24411,87234,2864.884,136534780.24170,0
1707616800000,47620.00,47771.90,47620.00,47761.20,4102.705,1707620399999,195725868.30636,62157,2277.470,108660590.67166,0
1707620400000,47761.10,48571.40,47761.10,48517.10,32820.418,1707623999999,1583094687.80249,340515,18313.503,883265695.28145,0
1707624000000,48517.60,48600.00,48252.60,48288.80,13366.110,1707627599999,646792942.30988,186996,6306.106,305174685.91600,0
1707627600000,48288.80,48337.30,48105.10,48217.20,8051.801,1707631199999,388386072.04732,108830,3659.041,176518261.34814,0
1707631200000,48217.30,48300.00,48113.60,48215.50,6460.637,1707634799999,311479840.49840,85123,3381.633,163049831.36210,0
1707634800000,48215.60,48349.40,48048.20,48169.60,9085.310,1707638399999,437774866.12230,111017,4115.848,198352543.16710,0
1707638400000,48169.50,48275.20,48060.80,48128.50,5809.349,1707641999999,279839836.19268,80947,2615.763,126012770.84104,0
1707642000000,48128.50,48222.20,48088.70,48135.10,4051.119,1707645599999,195125427.51570,65219,2207.855,106350017.29640,0
1707645600000,48135.10,48186.00,47912.10,48144.00,8492.127,1707649199999,408001832.14157,111487,4017.284,193028432.64644,0
1707649200000,48143.90,48439.50,48131.00,48403.70,11126.682,1707652799999,537289659.08626,139182,5908.712,285332888.27092,0
1707652800000,48403.70,48469.30,48234.20,48277.50,9527.452,1707656399999,460744604.26244,116394,4233.325,204758026.99190,0
1707656400000,48277.60,48346.40,48006.60,48053.30,12027.650,1707659999999,578925039.24690,150775,5461.405,262887756.55250,0
1707660000000,48053.20,48240.00,47914.10,48226.90,10639.660,1707663599999,511395150.94297,134021,5507.768,264800640.34174,0
1707663600000,48226.90,48230.90,48022.50,48140.80,5419.248,1707667199999,260732614.80140,78380,2405.329,115719622.47430,0
1707667200000,48140.70,48203.40,47938.00,48099.60,8260.793,1707670799999,397096248.49690,105455,4042.434,194309025.99534,0
1707670800000,48099.60,48399.80,48099.50,48289.20,9081.350,1707674399999,438520654.74198,114839,4855.642,234446708.30694,0
1707674400000,48289.10,48356.70,48004.00,48272.60,8986.291,1707677999999,433003905.23454,115322,4499.835,216850942.08284,0
1707678000000,48272.70,48401.10,48233.50,48282.40,4634.724,1707681599999,223867643.76362,61868,2412.153,116532207.98372,0
1707681600000,48282.30,48379.90,47967.80,48020.20,9617.459,1707685199999,463164489.58547,117268,4641.088,223519129.46500,0
1707685200000,48020.20,48136.10,47961.00,48118.30,5643.280,1707688799999,271219431.24117,84970,3047.494,146471329.07868,0
1707688800000,48118.30,48234.20,48082.10,48140.00,4352.650,1707692399999,209611922.74400,58022,1984.239,95551062.15360,0
1707692400000,48139.90,48320.00,48010.60,48303.40,6310.029,1707695999999,303907582.49304,77224,3456.555,166518085.66694,0
1707696000000,48303.40,48846.00,48226.90,48612.90,24890.508,1707699599999,1209014972.15941,287539,13688.005,664909526.69053,0
1707699600000,48612.90,48616.00,48330.90,48479.70,10010.592,1707703199999,484967924.48688,137995,4847.459,234819667.01978,0
1707703200000,48479.70,48542.40,48001.00,48145.50,12493.652,1707706799999,602413955.21132,162885,5762.468,277828335.26310,0
1707706800000,48145.50,48227.50,48057.60,48138.60,5343.677,1707710399999,257289250.47440,76490,2675.795,128845230.13610,0
1707710400000,48138.70,48138.70,48012.00,48068.00,4522.526,1707713999999,217469691.45460,69866,2167.800,104241421.70250,0
1707714000000,48068.00,48185.00,48054.80,48063.70,3711.590,1707717599999,178623508.43580,48877,2110.767,101592435.79570,0
1707717600000,48063.70,48178.00,47702.00,48147.20,14628.179,1707721199999,701505284.22207,153135,6471.348,310442610.02506,0
1707721200000,48147.20,48389.60,48120.00,48213.00,12168.119,1707724799999,587293398.73518,159482,6538.472,315616103.98934,0
1707724800000,48213.00,48323.10,48079.70,48113.90,7509.535,1707728399999,361871328.63280,105960,3517.194,169512318.03700,0
1707728400000,48113.90,48131.10,47823.80,47887.00,10269.736,1707731999999,492769801.98043,148310,4617.635,221583900.44910,0
1707732000000,47886.80,48078.00,47711.00,47869.10,12945.660,1707735599999,620131994.82325,170084,6399.214,306601486.90106,0
1707735600000,47869.10,47929.80,47750.10,47906.00,7239.045,1707739199999,346361376.72941,113492,3541.425,169464605.30810,0
1707739200000,47905.90,48044.00,47841.60,48038.00,5601.250,1707742799999,268492303.03356,86978,3066.203,147003932.94746,0
1707742800000,48037.90,48055.00,47892.90,47948.80,4655.991,1707746399999,223290871.90120,75701,2210.346,106005693.46990,0
1707746400000,47948.90,48822.80,47924.90,48815.00,32243.942,1707749999999,1562507530.77788,400219,18043.511,874355722.09214,0
1707750000000,48813.90,49965.30,48680.00,49925.40,99334.753,1707753599999,4897728275.20150,970890,52745.668,2601511437.78245,0
1707753600000,49925.50,49966.00,49411.60,49594.50,44833.006,1707757199999,2228116767.90355,539223,20796.199,1033523940.98279,0
1707757200000,49594.40,50413.20,49558.90,49868.10,60359.796,1707760799999,3019234934.99555,625694,31904.417,1596126687.47561,0
1707760800000,49868.10,50018.60,49672.10,49753.50,15437.399,1707764399999,769394434.27587,240867,7397.576,368731006.52430,0
1707764400000,49753.60,49963.30,49501.20,49545.90,15269.953,1707767999999,759588464.82747,193596,7349.192,365630644.46342,0
1707768000000,49545.90,50265.20,49545.80,50177.60,18380.809,1707771599999,918841734.74703,242283,9967.500,498287550.64023,0
1707771600000,50177.50,50293.90,49817.80,49835.30,15603.326,1707775199999,781627732.21750,207545,7065.208,353950692.88092,0
1707775200000,49835.40,50097.80,49833.50,50040.00,6568.818,1707778799999,328377360.61574,101487,3358.917,167896010.76154,0
1707778800000,50040.00,50071.70,49881.00,49943.60,6873.340,1707782399999,343526776.32800,91720,3219.444,160908528.10060,0
1707782400000,49943.60,50191.30,49919.00,50125.00,8723.976,1707785999999,436744716.10245,140966,4441.471,222368400.17315,0
1707786000000,50125.00,50428.80,50000.70,50161.80,14399.700,1707789599999,722592830.67486,191580,7576.782,380298009.63120,0
1707789600000,50161.70,50180.30,49850.20,49969.30,9067.616,1707793199999,453558522.24527,124639,4003.524,200266122.56720,0
1707793200000,49969.20,49984.30,49754.40,49813.80,8384.175,1707796799999,418047970.39839,114569,3829.500,190962470.53950,0
1707796800000,49813.90,49998.00,49810.00,49922.50,5027.720,1707800399999,250888086.32126,72061,2765.115,137980491.30666,0
1707800400000,49922.50,50079.40,49833.60,50072.30,5857.216,1707803999999,292633986.81340,77638,3170.094,158386698.96468,0
1707804000000,50072.30,50127.00,49979.00,50027.80,5347.126,1707807599999,267627531.63059,75573,2593.065,129796835.40745,0
1707807600000,50027.70,50143.60,49912.30,50019.90,7067.632,1707811199999,353610081.27419,101491,3224.923,161362499.87113,0
1707811200000,50019.80,50199.10,49990.00,50151.60,6726.962,1707814799999,337117195.30391,103805,3786.362,189757385.91691,0
1707814800000,50151.60,50290.00,50042.30,50237.70,9625.290,1707818399999,482624741.43272,144939,5147.428,258125081.16352,0
1707818400000,50237.60,50264.70,49853.00,49877.40,12489.129,1707821999999,624714341.15351,174381,5381.916,269236335.16490,0
1707822000000,49877.40,50038.00,49651.00,50004.00,18576.337,1707825599999,925977233.03449,227151,9473.572,472294734.30348,0
1707825600000,50003.90,50009.30,49803.00,49877.80,7287.357,1707829199999,363677381.68322,102116,3471.935,173271794.26160,0
1707829200000,49877.70,49949.80,49192.50,49543.20,43457.753,1707832799999,2155186474.46885,438663,20565.924,1020008777.50842,0
1707832800000,49543.10,49670.00,48356.00,48711.20,77368.522,1707836399999,3789613638.57898,745522,35702.478,1749006879.04087,0
1707836400000,48711.20,49042.40,48450.00,48753.10,34445.801,1707839999999,1679668639.78376,391285,17667.590,861636090.25318,0
1707840000000,48753.20,48878.80,48475.70,48497.60,17607.380,1707843599999,857182616.09419,235525,8635.066,420462365.97949,0
1707843600000,48498.20,48906.00,48301.00,48854.20,23437.314,1707847199999,1139127293.60038,265671,11889.242,578006636.58662,0
1707847200000,48854.20,49279.30,48835.00,49117.10,17632.704,1707850799999,865745427.40488,247283,9256.810,454432587.84811,0
1707850800000,49117.10,49263.60,48919.30,49044.90,9469.067,1707854399999,464836457.33812,155517,4404.829,216266151.58528,0
1707854400000,49045.00,49520.10,49016.20,49395.40,14167.851,1707857999999,698704532.83272,204508,7264.938,358272818.16362,0
1707858000000,49395.40,49750.00,49339.00,49531.90,12631.295,1707861599999,626430039.85845,185456,6641.519,329363827.32959,0
1707861600000,49531.90,49634.00,49318.90,49518.50,5976.071,1707865199999,295654376.27258,105633,2637.560,130510304.50464,0
1707865200000,49518.50,49783.50,49355.20,49696.40,7574.091,1707868799999,375422820.34703,109944,3837.436,190249353.18927,0
1707868800000,49696.40,49717.30,49376.00,49486.20,8041.318,1707872399999,398234367.09710,115043,3809.484,188637550.25310,0
1707872400000,49486.20,49529.20,49320.90,49436.00,5153.867,1707875999999,254676533.90652,83881,2500.935,123583814.92710,0
1707876000000,49436.10,49568.80,49379.60,49495.50,3445.425,1707879599999,170511890.50536,61461,1976.811,97835173.20716,0
1707879600000,49495.50,49629.40,49472.40,49524.40,4192.502,1707883199999,207737010.12188,67474,2164.890,107275136.19698,0
1707883200000,49524.50,49598.70,49215.70,49396.60,8053.776,1707886799999,397666250.09908,112151,3482.893,171995322.24550,0
1707886800000,49396.60,49648.70,49396.50,49551.10,5742.584,1707890399999,284473547.34259,88080,2706.515,134058683.82549,0
1707890400000,49551.10,49666.00,49516.10,49642.70,3630.907,1707893999999,180084198.26410,68759,1829.021,90723201.18300,0
1707894000000,49642.60,49900.00,49629.50,49845.00,11634.649,1707897599999,579158855.77601,141579,6357.392,316476918.12551,0
1707897600000,49844.90,50880.00,49742.40,50801.70,32233.651,1707901199999,1621137973.93587,314982,19249.759,968387424.03874,0
1707901200000,50801.60,51761.70,50632.60,51568.30,67345.636,1707904799999,3448173173.62446,722530,35281.069,1806828523.97811,0
1707904800000,51568.30,51608.00,51249.80,51330.60,20001.134,1707908399999,1028696551.03922,289625,9392.360,483089265.84945,0
1707908400000,51330.60,51829.10,51026.50,51601.20,27224.335,1707911999999,1400589669.72695,302361,14208.674,730951506.39704,0
1707912000000,51601.10,51888.00,51454.90,51611.00,25431.304,1707915599999,1314145755.78221,341529,12262.842,633779126.53330,0
1707915600000,51611.10,51856.10,51541.00,51820.10,13080.134,1707919199999,676390642.44860,199525,6844.356,353957930.48230,0
1707919200000,51820.00,52100.00,51586.00,51939.90,34380.162,1707922799999,1782835138.85028,408160,18148.404,941341507.93269,0
1707922800000,51939.90,52034.50,51302.00,51616.40,40324.308,1707926399999,2085676996.76003,465847,19727.581,1020575147.86538,0
1707926400000,51616.50,51777.00,51217.70,51603.70,25985.082,1707929999999,1339216786.79280,310723,12760.402,657712705.43566,0
1707930000000,51603.60,51759.50,51499.80,51684.50,8127.469,1707933599999,419693398.30500,130352,3978.599,205471855.35620,0
1707933600000,51684.50,51710.60,51403.00,51471.70,8761.044,1707937199999,451300004.58145,142035,4181.652,215403736.77970,0
1707937200000,51471.80,51712.00,51220.00,51707.50,13139.331,1707940799999,676113613.79423,182854,6838.491,352026843.70788,0
1707940800000,51707.50,51898.10,51652.40,51708.30,11744.303,1707944399999,608057662.31659,154459,5701.313,295194860.39499,0
1707944400000,51708.30,51814.30,51483.00,51751.20,7262.842,1707947999999,374969553.73731,113159,3798.008,196108467.82798,0
1707948000000,51751.30,51844.00,51628.60,51816.10,3846.544,1707951599999,199015857.03338,67473,1902.822,98458483.09320,0
1707951600000,51816.10,51924.70,51749.10,51823.20,6409.484,1707955199999,332209668.27661,95902,3234.973,167694516.22651,0
1707955200000,51823.10,52568.30,51785.90,52355.20,33374.576,1707958799999,1744785296.39447,375781,18645.479,974732090.28866,0
1707958800000,52355.20,52385.90,51732.60,51928.10,21280.347,1707962399999,1106722712.41077,277181,9493.628,493659343.21210,0
1707962400000,51928.20,52261.00,51890.00,52084.90,12034.513,1707965999999,627230984.76044,161065,6163.198,321219318.16231,0
1707966000000,52084.90,52434.30,52063.80,52379.90,9063.798,1707969599999,473957799.06974,135084,4853.221,253774897.66774,0
1707969600000,52379.90,52400.10,52150.00,52180.00,8229.440,1707973199999,430180874.80515,109429,3673.856,192064091.77629,0
1707973200000,52180.00,52275.10,51836.40,51982.90,9870.094,1707976799999,513829013.57007,144995,4260.844,221841877.89620,0
1707976800000,51982.90,52125.60,51860.90,52003.60,8080.807,1707980399999,420132984.21363,116633,4350.411,226211242.92583,0
1707980400000,52003.70,52140.00,51651.00,51802.40,14048.524,1707983999999,728653851.43924,161097,6063.744,314587383.04800,0
1707984000000,51802.50,52022.40,51666.00,51960.10,9233.528,1707987599999,478868386.06501,128522,5009.286,259835716.40181,0
1707987600000,51960.00,52313.40,51910.00,52199.20,12452.566,1707991199999,649594307.53755,174437,6787.287,354074086.86105,0
1707991200000,52199.20,52388.00,52126.40,52313.10,10737.814,1707994799999,561376152.51800,160202,5706.450,298343988.55840,0
1707994800000,52313.10,52549.50,52178.20,52359.10,14502.333,1707998399999,759182908.49296,203791,7283.359,381397745.60166,0
1707998400000,52359.00,52536.00,52101.00,52357.30,17211.452,1708001999999,900982373.89450,241014,8074.352,422767369.56485,0
1708002000000,52357.30,52385.10,52105.00,52247.00,12607.836,1708005599999,658605854.62536,182075,5928.947,309738359.98950,0
1708005600000,52247.00,52859.00,52100.10,52644.50,39493.212,1708009199999,2077251285.44306,457034,20803.036,1094118976.28379,0
1708009200000,52644.40,52688.00,51750.00,51968.70,47684.391,1708012799999,2485231870.49887,516668,22094.101,1151351743.10440,0
1708012800000,51968.60,52419.10,51764.10,52295.30,25824.223,1708016399999,1346073905.66351,340795,13347.755,695770934.56674,0
1708016400000,52295.20,52349.30,51880.00,51909.50,13579.570,1708019999999,708017984.24282,185889,5794.575,302153368.33350,0
1708020000000,51909.60,52092.30,51856.40,52003.90,8736.225,1708023599999,454155325.88464,146548,4643.156,241381331.65203,0
1708023600000,52003.80,52079.30,51658.00,52022.00,14482.271,1708027199999,751553436.19343,182579,6192.832,321495577.89164,0
1708027200000,52022.10,52035.30,51570.10,51703.60,14650.640,1708030799999,758537410.68320,185225,6898.763,357221018.84361,0
1708030800000,51703.60,51826.80,51334.90,51349.10,16730.110,1708034399999,862755471.89089,212443,7762.537,400387095.01748,0
1708034400000,51349.10,51865.00,51338.40,51668.80,10853.557,1708037999999,560193019.39771,158412,6049.760,312263131.45962,0
1708038000000,51668.70,51998.70,51644.40,51898.50,7962.776,1708041599999,412891953.79704,114486,4326.074,224327553.97834,0
1708041600000,51898.40,52048.50,51824.50,51935.90,5812.522,1708045199999,301862544.21524,93160,2770.705,143909722.34493,0
1708045200000,51936.00,52232.00,51889.80,51972.50,8297.901,1708048799999,431826697.96318,117338,4601.627,239519680.46755,0
1708048800000,51972.50,52247.40,51872.00,52193.50,6895.531,1708052399999,359204958.01065,103970,3628.436,189024278.36312,0
1708052400000,52193.50,52376.10,52120.00,52309.90,10830.663,1708055999999,566040096.42570,127981,5708.062,298322266.03770,0
1708056000000,52309.80,52372.60,52150.00,52152.90,6224.227,1708059599999,325330157.16886,80611,2783.713,145523405.04010,0
1708059600000,52152.90,52234.10,52039.70,52099.50,5714.175,1708063199999,297920092.08660,80040,2853.732,148791959.29580,0
1708063200000,52099.40,52207.20,51870.00,51930.00,7183.804,1708066799999,373764216.50783,111502,3371.411,175465138.93390,0
1708066800000,51929.90,52006.60,51758.00,51786.40,10859.086,1708070399999,563456029.00781,158701,5187.598,269222640.14490,0
1708070400000,51786.40,52066.20,51750.00,51883.90,11240.370,1708073999999,583277360.17933,151923,6224.627,323072930.47543,0
1708074000000,51883.90,52031.20,51611.70,51872.00,13185.127,1708077599999,683330884.19862,175157,6784.758,351696514.12684,0
1708077600000,51871.90,52330.10,51824.20,52329.90,11715.482,1708081199999,610404758.32445,154014,6851.679,357001266.15445,0
1708081200000,52329.90,52470.60,52196.20,52241.10,14596.179,1708084799999,763592799.54747,188691,6867.211,359325061.61279,0
1708084800000,52241.20,52440.00,52125.00,52416.80,9422.552,1708088399999,492767738.73715,135724,4826.295,252430309.49709,0
1708088400000,52416.80,52550.90,52160.00,52494.70,16542.903,1708091999999,866021371.87096,219009,7988.911,418313276.41780,0
1708092000000,52494.70,52623.00,51792.90,51952.10,37206.777,1708095599999,1940140027.41133,438157,17558.243,915703835.24076,0
1708095600000,51952.00,51956.00,51623.20,51909.30,24553.788,1708099199999,1271982421.99674,325904,12330.485,638785748.35592,0
1708099200000,51909.20,52284.30,51867.20,52066.30,17072.928,1708102799999,889746822.43318,259176,8609.920,448694250.02495,0
