fitness_avg_sic,expression,depth,length,factor_order_in_model,sym,freq,y_train_ret_period,start_date_train,end_date_train,start_date_test,end_date_test,metric,current_time,fitness_avg_pic_train,fitness_avg_pic_test,fitness_avg_sic_train,fitness_avg_sic_test,fitness_calmar_train,fitness_calmar_test,fitness_sharp_train,fitness_sharp_test,fitness_sharpe_fixed_threshold_train,fitness_sharpe_fixed_threshold_test,fitness_sharpe_std_threshold_train,fitness_sharpe_std_threshold_test,fitness_max_dd_train,fitness_max_dd_test,fitness_avg_mdd_train,fitness_avg_mdd_test,fitness_max_ic_train,fitness_max_ic_test,max_ic_train_check,given_ic_test
nan,tanh(c),1,2,alpha_149,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_range_20(ta_rocp_14(ta_beta_5(ts_range_20(tanh(c)), ta_lr_intercept_20(ori_trix_55))))",5,8,alpha_150,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_lag_3(ta_ema_21(ta_trix_8(sub(trend_slope_168, trend_slope_168))))",4,6,alpha_151,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_minus_di_25(ts_sum_17(ta_dema_8(ta_dx_14(vol_ccy, ori_trix_55, h_ta_lr_angle_10))), div(ori_ta_macd, ori_ta_macd), ts_sum_3(vol))",4,12,alpha_152,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_lr_intercept_20(ta_lr_angle_10(ts_prod_3(ts_argmin_20(ts_wma_21(ta_ema_55(ta_beta_5(donchian_pos_200, donchian_pos_200)))))))",7,9,alpha_153,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.2253572775759614,inf,0.6419946934844004,,0.8357531234318303,,0.6331315871873349,,-51.931997998665224,0.0,-10.386399599733044,0.0,0.02800251,,0.02800251,
nan,"ta_tsf_20(ts_argmin_20(ts_wma_21(ta_ema_55(ta_beta_5(donchian_pos_200, donchian_pos_200)))))",5,7,alpha_154,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.3377880438304462,inf,-2.6569061321142224,,-0.468921565473509,,-1.602876779721751,,-110.18291031241532,0.0,-22.036582062483063,0.0,-0.0021974900000000003,,-0.0021974900000000003,
nan,"ts_lag_17(ta_trima_8(ta_dema_21(ts_sma_8(ta_rsi_24(ta_dx_14(vol_ccy, donchian_pos_200, trend_slope_72))))))",6,9,alpha_155,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.4144660656505334,inf,1.4586370125689596,,-0.014602216048511023,,1.6246202878646736,,-61.740802862247925,0.0,-12.348160572449585,0.0,0.014302510000000001,,0.014302510000000001,
nan,"ta_cmo_25(ts_sma_21(ta_lr_slope_10(ts_min_20(ta_dema_8(div(trend_slope_168, trend_slope_168))))))",6,8,alpha_158,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.24124673313807105,inf,-1.5509879540638793,,-0.5433824431635286,,-1.397975913971824,,-117.71616538988937,0.0,-23.543233077977874,0.0,0.00030251,,0.00030251,
nan,"ta_rocp_14(ts_range_10(ta_rsi_12(ts_mean_return_10(sub(trend_slope_168, trend_slope_168)))))",5,7,alpha_159,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.13579194417900384,inf,-0.8277970042106452,,-1.5348568511912815,,-1.9390333657928187,,-58.79441649908153,0.0,-11.758883299816306,0.0,-0.011497489999999999,,-0.011497489999999999,
nan,"ts_argmax_20(ts_delta_8(ts_lag_3(ta_tema_55(ta_rocp_14(ts_range_10(ta_beta_10(trend_slope_24, trend_slope_24)))))))",7,9,alpha_160,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.15150823692620835,inf,-0.8766244181120033,,-0.807776300831479,,-0.7788666856996835,,-94.79944440856997,0.0,-18.959888881713994,0.0,0.01570251,,0.01570251,
nan,"ts_argmin_10(ta_lr_slope_10(ta_beta_20(ori_trix_21, ori_trix_21)))",3,5,alpha_161,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.11435412033774281,inf,0.3304267866502295,,3.4200913257159358,,1.1881909802736215,,-41.96727868229624,0.0,-8.393455736459249,0.0,-0.00729749,,-0.00729749,
nan,"ta_minus_di_25(ta_mom_25(ta_minus_dm_14(cos(up_ratio_24), donchian_pos_200)), div(ori_ta_macd, ori_ta_macd), ts_sum_3(vol))",4,11,alpha_162,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_dema_8(ts_prod_17(ts_min_20(ta_dema_8(TA_SAR(v_trix_8_obv, vol)))))",5,7,alpha_164,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.2135070418680766,inf,-1.1666916570814854,,0.38700236519493986,,-0.12633296037329794,,-80.23679271279343,0.0,-16.047358542558687,0.0,0.00300251,,0.00300251,
nan,"ts_rank_5(TA_SAR(v_trix_8_obv, ta_rsi_24(ts_std_20(ts_skew_10(ts_prod_17(ta_tema_8(obv_lr_slope_20)))))))",7,9,alpha_165,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.16470542247570655,inf,-0.8600840937523768,,0.2574612753374086,,-0.6627807963715306,,-201.52184966010554,0.0,-75.79417557983012,0.0,0.02230251,,0.02230251,
nan,"ta_minus_di_25(ts_sum_17(up_ratio_24), div(ori_ta_macd, ori_ta_macd), TA_SAR(c, ori_trix_8))",2,9,alpha_166,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_sum_17(ta_ema_8(tanh(ts_max_5(TA_BOP(vol_ccy, trend_slope_168, c_ta_tsf_5, trend_slope_168)))))",5,9,alpha_167,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_range_20(ta_rocp_14(ta_beta_5(ts_range_20(ts_argmin_20(ts_wma_21(ta_ema_55(ta_beta_5(donchian_pos_200, donchian_pos_200))))), ts_skew_10(TS_CORR_40(obv_lr_slope_20, v_trix_8_obv)))))",8,14,alpha_168,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.12255587180905333,inf,0.35232428878320077,,0.5135671626385985,,1.6831876635824403,,-38.37234521458469,0.0,-7.674469042916938,0.0,-0.0060974900000000005,,-0.0060974900000000005,
nan,"ts_std_40(ta_tsf_5(ta_minus_di_25(ta_minus_dm_25(close_macd, h), TA_SAR(obv_lr_slope_20, o), neg(c))))",4,11,alpha_169,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.12283604803276318,0.615257269240336,-0.4584572415915782,1.2136168199388844,-1.1808536268492416,3.6512964822151153,-0.11529014418884799,-1.2366873237798042,-95.89607865540795,-55.25184873618269,-37.463239790657155,-17.463525061246564,0.01560351,0.02710351,0.01560351,
nan,"ts_range_20(ta_rocp_14(TA_SAR(v_trix_8_obv, vol)))",3,5,alpha_170,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.046302102833081005,inf,-0.1609559416664587,,0.8084348679440709,,2.1013943777970656,,-28.206428223778587,0.0,-5.641285644755717,0.0,-0.01319749,,-0.01319749,
nan,"ts_rank_5(TA_SAR(tanh(o), vol))",3,5,alpha_171,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.6253034560892448,inf,1.5766654955815795,,0.9918740131183575,,3.220445185363066,,-69.40393205849828,0.0,-18.559862315425306,0.0,0.01360251,,0.01360251,
nan,"ts_min_5(TA_SAR(obv_lr_slope_20, o))",2,4,alpha_172,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.1440538427663653,2.3028312370949227,-0.8046613551761029,2.9655565701838933,-0.12157890066477103,-1.2700111628852615,0.6036860175154043,1.170907062723203,-110.75199902266496,-29.607199846168903,-35.42785527381468,-6.7243929989713465,-0.00209749,0.02260251,-0.00209749,
nan,"ts_range_20(ts_argmax_20(ta_mom_25(sqrt(TA_SAR(obv_lr_slope_20, o)))))",5,7,alpha_173,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.019066490462567864,-0.2571767809966329,0.06713513630632148,-0.7892237673227923,0.808799144944813,0.6562947824411737,1.0405558649045652,-0.6958224356667961,-64.22832535592028,-68.63591123400138,-22.793507436420192,-15.404491317981932,0.01350351,0.00640351,0.01350351,
nan,ta_lr_slope_10(tanh(trades)),2,3,alpha_174,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_range_20(ta_rocp_14(ta_beta_5(ts_range_20(ts_mean_return_10(sub(trend_slope_168, trend_slope_168))), ts_skew_10(TS_CORR_40(obv_lr_slope_20, v_trix_8_obv)))))",6,12,alpha_175,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.04297359113783014,inf,0.13147225636654394,,1.1368544616102478,,-0.8501721437481224,,-28.206618546866224,0.0,-5.6413237093732445,0.0,-0.0036974900000000003,,-0.0036974900000000003,
nan,"ta_rsi_12(ts_min_20(ta_dema_8(div(trend_slope_168, trend_slope_168))))",4,6,alpha_176,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.04828522633030961,inf,0.17489910440071596,,0.1980074179593655,,-0.3743437918272927,,-51.534444266771864,0.0,-10.306888853354373,0.0,-0.0060974900000000005,,-0.0060974900000000005,
nan,"ta_rocp_14(ts_range_10(ts_rank_5(TA_SAR(v_trix_8_obv, vol))))",4,6,alpha_177,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.45617623456286827,inf,0.9569704833358222,,-0.05610038913562425,,1.1069781417983044,,-21.260004359623,0.0,-4.2520008719246,0.0,0.00660251,,0.00660251,
nan,"ta_tsf_20(TA_BOP(vol_ccy, trend_slope_168, c_ta_tsf_5, trend_slope_168))",2,6,alpha_178,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_trima_8(TA_BOP(ta_beta_5(mul(ts_skew_20(trend_slope_24), ts_lag_8(obv_lr_slope_20)), TS_CORR_40(ta_dx_25(c_ta_tsf_5, trend_slope_72, donchian_pos_200), ta_willr_25(h_ta_lr_angle_10, h_ta_lr_angle_10, v_trix_8_obv))), ts_argmax_10(ts_prod_3(ta_rsi_6(ta_tema_55(c_ta_tsf_5)))), c_ta_tsf_5, ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy)))))",6,27,alpha_179,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.060090110258843796,inf,-0.3464235305919594,,-0.4720666945408847,,0.698230288773437,,-43.452692528037716,0.0,-8.690538505607543,0.0,-0.01399749,,-0.01399749,
nan,"ta_trima_8(TA_BOP(ta_beta_5(mul(ts_skew_20(trend_slope_24), ts_lag_8(obv_lr_slope_20)), TS_CORR_40(ta_dx_25(c_ta_tsf_5, trend_slope_72, donchian_pos_200), ta_willr_25(h_ta_lr_angle_10, h_ta_lr_angle_10, v_trix_8_obv))), ts_argmax_10(ts_prod_3(ts_argmax_20(v_trix_8_obv))), c_ta_tsf_5, ta_ema_21(ts_argmin_10(ori_ta_macd))))",5,25,alpha_180,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_range_10(TA_BOP(v_trix_8_obv, ta_rocr_25(ta_trix_8(up_ratio_24)), trades, ts_kurt_10(tanh(o))))",4,10,alpha_181,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"TS_CORR_40(sqrt(TA_SAR(obv_lr_slope_20, o)), ta_trix_21(trades))",3,7,alpha_182,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.012481618107541888,-1.1839609903430601,0.05491843139769316,-2.7953754140647558,0.35242873345186865,-4.749525648624696,-0.2700154990504883,-0.3568250463172869,-92.47107529838976,-63.37995072848511,-24.1261145629735,-12.806742375214593,0.00020251,0.018702510000000002,0.00020251,
nan,"ts_range_10(TA_BOP(v_trix_8_obv, ts_lag_17(ts_argmax_10(TA_SAR(v_trix_8_obv, trades))), trades, ts_skew_10(ta_lr_intercept_10(trend_slope_24))))",5,12,alpha_184,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_lr_slope_10(ts_range_5(ta_dx_14(ta_trix_55(ts_range_5(elu(ori_trix_21))), ta_beta_20(ta_rsi_24(sub(trend_slope_24, trend_slope_24)), ta_dx_14(TS_CORR_20(trend_slope_24, c_ta_tsf_5), ta_ema_55(donchian_pos_50), ta_lr_slope_10(trades))), ts_rank_5(ta_lr_angle_5(ta_beta_10(trades, ori_trix_55))))))",6,25,alpha_185,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.31125978493870166,inf,-2.425330727823743,,-0.9223515087270833,,-0.5179865550520766,,-30.281151901157113,0.0,-6.056230380231423,0.0,-0.00249749,,-0.00249749,
nan,"ts_max_20(ta_minus_di_25(trend_slope_168, ts_range_5(ta_dx_14(ta_trix_55(ts_range_5(elu(ori_trix_21))), ta_beta_20(ta_rsi_24(sub(trend_slope_24, trend_slope_24)), ta_dx_14(TS_CORR_20(trend_slope_24, c_ta_tsf_5), ta_ema_55(donchian_pos_50), ta_lr_slope_10(trades))), ts_rank_5(ta_lr_angle_5(ta_beta_10(trades, ori_trix_55))))), h_ta_lr_angle_10))",7,28,alpha_186,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.41591921313231983,inf,1.5747265937556179,,-2.279234195941672,,0.9440114407332891,,-48.08221309184314,0.0,-9.616442618368627,0.0,0.03340251,,0.03340251,
nan,"ta_trima_8(TA_BOP(ta_beta_5(mul(ts_skew_20(trend_slope_24), ts_lag_8(obv_lr_slope_20)), TS_CORR_40(ta_dx_25(c_ta_tsf_5, trend_slope_72, donchian_pos_200), ta_willr_25(h_ta_lr_angle_10, h_ta_lr_angle_10, v_trix_8_obv))), ts_argmax_10(ts_kurt_10(tanh(o))), c_ta_tsf_5, ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy)))))",5,26,alpha_187,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_minus_di_25(ts_sum_17(up_ratio_24), tanh(ts_max_5(TA_BOP(vol_ccy, trend_slope_168, c_ta_tsf_5, trend_slope_168))), ts_sum_3(vol))",4,12,alpha_190,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"div(ori_ta_macd, ori_ta_macd)",1,3,alpha_191,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,1.16893435538647,4.362041028001486,2.8643893622084877,4.561554154497207,,,,,-88.26196466254699,-37.77724504460463,-50.23827691709032,-24.594533052622324,,,,
nan,"ta_minus_di_14(ts_kurt_10(tanh(o)), tanh(trades), h)",3,7,alpha_192,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_minus_di_14(ta_dema_21(o), tanh(trades), h)",2,6,alpha_193,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_lr_slope_10(TA_BOP(vol_ccy, trend_slope_168, c_ta_tsf_5, trend_slope_168))",2,6,alpha_195,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_range_20(ta_rocp_14(ta_beta_5(ts_range_20(tanh(c)), ts_skew_10(ts_rank_5(TA_SAR(v_trix_8_obv, vol))))))",6,11,alpha_197,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_range_10(TA_BOP(v_trix_8_obv, ta_rocr_25(ta_trix_8(up_ratio_24)), trades, ts_skew_10(ts_lag_17(ts_argmax_10(TA_SAR(v_trix_8_obv, trades))))))",6,13,alpha_198,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_range_20(ta_rocp_14(ta_beta_5(ts_range_20(tanh(c)), ta_mom_12(ori_ta_macd))))",5,8,alpha_199,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_trima_8(TA_BOP(ta_rocp_14(ts_range_10(ta_beta_10(trend_slope_24, trend_slope_24))), ts_argmax_10(ts_prod_3(ts_argmax_20(v_trix_8_obv))), c_ta_tsf_5, ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy)))))",5,16,alpha_200,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_range_10(TA_BOP(v_trix_8_obv, ta_rocr_25(ta_trix_8(up_ratio_24)), trades, ts_skew_10(ts_skew_40(o))))",4,10,alpha_201,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_minus_di_25(TA_SAR(v_trix_8_obv, trades), div(ori_ta_macd, ori_ta_macd), ts_sum_3(vol))",2,9,alpha_202,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_minus_di_25(sub(sqrt(ts_delta_17(log(donchian_pos_200))), c), div(ori_ta_macd, ori_ta_macd), ts_sum_3(vol))",5,12,alpha_204,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_trima_8(TA_BOP(ta_beta_5(mul(ts_skew_20(trend_slope_24), ts_lag_8(ta_dema_8(ta_dx_14(vol_ccy, ori_trix_55, h_ta_lr_angle_10)))), TS_CORR_40(ta_dx_25(c_ta_tsf_5, trend_slope_72, donchian_pos_200), ta_willr_25(h_ta_lr_angle_10, h_ta_lr_angle_10, v_trix_8_obv))), ts_argmax_10(ts_prod_3(ts_argmax_20(v_trix_8_obv))), c_ta_tsf_5, ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy)))))",7,30,alpha_205,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_tsf_5(ta_minus_di_25(ta_minus_dm_25(close_macd, h), ta_mfi_14(o, ori_trix_8, donchian_pos_200, v_trix_8_obv), neg(c)))",3,12,alpha_207,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"TS_CORR_40(ts_range_20(tanh(c)), ta_trix_21(trades))",3,6,alpha_208,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_argmin_20(ts_argmax_20(ta_mom_25(sqrt(TA_SAR(obv_lr_slope_20, o)))))",5,7,alpha_210,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.1924146048298595,-0.19184288523540263,0.7091323315608982,-0.46091511172966454,1.0665758893181647,-1.7566965310992384,1.7145982037766268,-0.7547855210706558,-95.37954410167218,-75.33242704530184,-31.190179548478216,-16.38670824934533,0.01090251,-0.02749749,0.01090251,
nan,"ts_std_40(ta_tsf_5(ta_minus_di_25(ta_minus_dm_25(close_macd, h), ta_mfi_14(o, ori_trix_8, donchian_pos_200, v_trix_8_obv), TS_CORR_40(obv_lr_slope_20, v_trix_8_obv))))",4,14,alpha_211,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_std_40(ta_tsf_5(ta_minus_di_25(ta_minus_dm_25(close_macd, h), ta_mfi_14(o, ori_trix_8, donchian_pos_200, v_trix_8_obv), ts_argmax_5(h))))",4,13,alpha_212,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_sum_17(ta_ema_8(ts_wma_55(ts_max_5(TA_BOP(vol_ccy, trend_slope_168, c_ta_tsf_5, trend_slope_168)))))",5,9,alpha_213,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"TS_CORR_20(ts_mean_return_10(sub(trend_slope_168, trend_slope_168)), close_macd)",3,6,alpha_214,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.26317983063046063,inf,-1.5255303896336596,,0.17834446621902084,,,,-30.819369374824305,0.0,-6.163873874964861,0.0,-0.01029749,,-0.01029749,
nan,"sub(trend_slope_168, trend_slope_168)",1,3,alpha_215,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_argmax_20(ta_rocp_14(ts_range_10(ta_beta_10(trend_slope_24, trend_slope_24))))",4,6,alpha_218,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.250169040206093,inf,-1.3296560696316744,,2.758014898734445,,-0.3807261797880529,,-64.87795666958102,0.0,-12.975591333916205,0.0,-0.0050974900000000005,,-0.0050974900000000005,
nan,ta_rocp_14(ts_kurt_10(tanh(o))),3,4,alpha_220,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.21397165856374686,inf,0.7922648277748602,,0.7672141735698703,,0.5511771820238456,,-21.95518692146601,0.0,-4.391037384293202,0.0,0.015402510000000001,,0.015402510000000001,
nan,ta_rocp_14(ts_range_10(ts_kurt_10(tanh(o)))),4,5,alpha_222,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.15115395831712122,inf,-0.6167796799662096,,-3.51468067986913,,-2.9217759129529655,,-28.586697350754534,0.0,-5.717339470150907,0.0,0.02090251,,0.02090251,
nan,"ta_mom_25(sqrt(TA_SAR(obv_lr_slope_20, o)))",3,5,alpha_224,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.5594447371356768,2.563848748447623,1.1312806999187293,2.7990084413085627,1.2297689418727231,1.9113658535421847,-0.2965715763483709,2.4108260800031847,-32.225436576899426,-19.73898897487328,-16.608984691532054,-4.427210976388643,0.01160251,0.05100251,0.01160251,
nan,"ta_lr_slope_10(ts_lag_17(ts_argmax_10(TA_SAR(v_trix_8_obv, trades))))",4,6,alpha_226,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.007952983281727331,inf,0.03219193282115831,,0.17179066226011086,,0.12201127971454737,,-37.57829813748074,0.0,-7.515659627496149,0.0,-0.009497489999999999,,-0.009497489999999999,
nan,"ta_minus_di_25(trend_slope_168, div(ori_ta_macd, ori_ta_macd), ts_sum_3(vol))",2,7,alpha_227,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_trima_8(ta_dema_21(ts_sma_8(ts_argmin_20(ts_wma_21(ta_ema_55(ta_beta_5(donchian_pos_200, donchian_pos_200)))))))",7,9,alpha_228,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.043454421299679157,inf,-0.2119081407846987,,1.3156352984743742,,0.3293586095101334,,-93.2302122192387,0.0,-18.64604244384774,0.0,0.00410251,,0.00410251,
nan,"ta_minus_di_14(ts_kurt_10(trades), tanh(trades), TA_BOP(vol_ccy, trend_slope_168, c_ta_tsf_5, trend_slope_168))",2,10,alpha_229,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ta_minus_di_25(ts_rank_5(TA_SAR(v_trix_8_obv, vol)), div(ori_ta_macd, ori_ta_macd), ts_sum_3(vol))",3,10,alpha_230,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
