fitness_avg_sic,expression,depth,length,factor_order_in_model,sym,freq,y_train_ret_period,start_date_train,end_date_train,start_date_test,end_date_test,metric,current_time,fitness_avg_pic_train,fitness_avg_pic_test,fitness_avg_sic_train,fitness_avg_sic_test,fitness_calmar_train,fitness_calmar_test,fitness_sharp_train,fitness_sharp_test,fitness_sharpe_fixed_threshold_train,fitness_sharpe_fixed_threshold_test,fitness_sharpe_std_threshold_train,fitness_sharpe_std_threshold_test,fitness_max_dd_train,fitness_max_dd_test,fitness_avg_mdd_train,fitness_avg_mdd_test,fitness_max_ic_train,fitness_max_ic_test,max_ic_train_check,given_ic_test
0.013590630664748972,ts_argmin_5(ta_dema_55(ts_argmin_20(ts_range_5(vol)))),4,5,alpha_12,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.01143729944306498,-0.0012512543693057293,0.013100712186677054,-0.0006757686764187844,0.1993807549482064,0.02308133568068526,1.138278436741817,0.08518604618056734,1.7258195732021453,2.41611788600474,,,-21.760089084750597,-14.83108155159222,-9.070460654166249,-4.940378695760323,0.0188035,0.03750451,0.0188035,-0.017164607867535653
0.012423319229407433,"ta_dema_21(sin(ta_beta_20(ori_trix_21, up_ratio_24)))",3,5,alpha_15,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.013265239834660459,0.013184196032003015,0.013169691112079811,0.007428097316004199,0.033223446227960834,0.7565911632056691,0.21704898143130386,2.4355947249496745,-1.6617898757636462,4.169167398014705,-2.3589609019257716,6.494424736502275,-13.757450395196123,-7.581804300082614,-5.1724216575043815,-2.731972319378656,0.0138025,0.04330151,0.0138025,-0.014267590049118425
0.011860894234916847,"ts_wma_8(ta_willr_14(tanh(ori_trix_21), ta_rocp_14(c_ta_tsf_5), ta_willr_25(trades, ori_trix_21, v_trix_8_obv)))",3,10,alpha_11,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.012410319303513585,-0.00443255523615241,0.016860894234916848,0.03336069630061812,0.1399332457416543,-0.2979962144921878,0.5204694185648158,-0.95651300740949,0.93682850068419,-0.890835701133858,-0.6634025846512381,0.11711326863183007,-11.558598584783837,-8.63098979679392,-5.613977298480367,-2.89183215533832,0.02050251,0.0320045,0.02050251,0.01508008608454225
0.011495628779516258,"ts_rank_5(ta_lr_intercept_20(max(ta_trima_21(ori_trix_55), TA_SAR(donchian_pos_50, vol))))",4,8,alpha_13,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.019522177302189213,0.0158921933818,0.015495363974243984,0.017389107576776978,0.5656423025041749,0.4390192017324844,2.636766793716596,1.198846462845435,1.9582731103707078,-0.3802226637206713,2.4935311301094885,3.391030299308091,-20.072048898341347,-16.271422527118602,-9.10543216956687,-6.528900220483708,0.022205500000000003,0.02260251,0.022205500000000003,-0.002766283372072938
0.00955719086585683,"ts_rank_5(ta_lr_intercept_20(max(ta_rocp_25(o), TA_SAR(donchian_pos_50, vol))))",4,8,alpha_17,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.00430302124170946,0.0007702686142185986,0.013557056713064656,0.023819969096710192,0.05324194595188276,0.0977938046863973,0.26755045595364396,0.3809634574430454,1.4924889182276169,-0.41971171222026377,0.5609478182459967,,-19.05343862861564,-16.57549748846457,-9.416066269559524,-5.355217243424042,0.0525055,0.060103500000000004,0.0525055,0.0629380925477149
0.009468472425769191,"ts_mean_return_5(ta_minus_dm_25(h_ta_lr_angle_10, donchian_pos_200))",2,4,alpha_22,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.0043053710821917435,0.0015994098763869786,0.011468472425769191,-0.002582683571262456,-0.06622830588398576,-0.47679754919243794,-0.24796769516929906,-0.8887908675745331,-0.7636308748435257,-1.2993527674389862,-0.15032271727737911,0.7020790212894381,-8.365625026450537,-4.223459691580566,-3.366995539701866,-1.7666239273364561,0.008701509999999999,0.021005500000000003,0.008701509999999999,-0.0008224769844330996
0.008725271198886532,"ts_rank_10(ta_mom_25(ta_willr_14(ta_trima_55(close_macd), tanh(close_macd), ta_trix_21(obv_lr_slope_20))))",4,9,alpha_18,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.014043097992139642,-0.00044247196619218653,0.013225212137594153,0.0024668914642158417,0.3330356047010996,0.3787398770430416,1.3434578867231632,1.268436532719951,1.2257565703925584,0.10131500064375867,,,-14.530127392593599,-12.322143641847626,-7.386357398391873,-4.214901708374529,0.01560551,0.026701510000000005,0.01560551,0.003982704995545816
0.008623620784167287,"abs(ts_range_10(TA_BOP(donchian_pos_50, o_ta_lr_slope_10, trend_slope_168, vol)))",3,7,alpha_21,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.0024922473188347173,-0.0030970385457171554,0.012123620784167287,0.0004522923665201198,0.22111219967849857,0.23170108928723282,0.7040996110109643,0.4662609562132203,0.4063326238721681,-1.7595998143349025,-0.3064990535727855,-2.0082904925526,-8.2208216175617,-5.138508682600057,-4.398294042095726,-2.1186170836198217,0.0332015,0.039801500000000004,0.0332015,-inf
0.008386312273087443,"ta_dx_14(mul(trend_slope_72, ori_trix_8), ta_tsf_10(donchian_pos_200), ta_dema_8(trend_slope_24))",2,8,alpha_20,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.015417107656161524,0.03361625113002255,0.012386312273087443,0.03431358626153569,0.2746795599726222,2.5557391495383337,1.4074873296812624,4.0021092255767,1.3885858879822115,4.00459506082491,2.0254714554750763,-0.5849395188163041,-22.921355321269537,-7.6174967901769906,-10.282946765766358,-4.834441186869552,0.01570451,0.03400351000000001,0.01570451,-0.003760985025975223
0.007407469959939574,"ta_dx_14(ta_minus_dm_25(ts_sma_21(trend_slope_24), ta_mfi_25(ori_ta_macd, donchian_pos_50, donchian_pos_200, c_ta_tsf_5)), ts_prod_17(ta_lr_intercept_5(donchian_pos_200)), ta_dema_8(ts_min_20(vol_ccy)))",3,15,alpha_16,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.007301778859632603,0.01637623895609764,0.014906751917107353,-0.007245458134520303,0.2579587799722417,-0.1294039750572055,0.9753011730680274,-0.3572158515918238,-1.0688430330238137,-1.6310198219800156,0.9853264133650983,1.5328563772506392,-62.40525093781706,-64.99886937869533,-36.46918454520403,-30.11100142112432,0.03610451,0.045802510000000005,0.03610451,0.042192970499106926
